[[0, 1000, 40, 56, 1000, 80, 112, 1], [1, 1000, 5, 5, 1000, 10, 10, 0], [2, 1000, 40, 56, 1000, 80, 112, 1], [3, 1000, 40, 56, 1000, 80, 112, 1], [4, 1000, 40, 56, 1000, 80, 112, 1], [5, 1000, 5, 5, 1000, 10, 10, 0], [6, 1000, 5, 5, 1000, 10, 10, 0], [7, 1000, 40, 56, 1000, 80, 112, 1], [8, 1000, 40, 56, 1000, 80, 112, 1], [9, 1000, 5, 5, 1000, 10, 10, 0]]
[[0, 1000, 52, 68, 1000, 104, 136, 1], [1, 1000, 52, 68, 1000, 104, 136, 1], [2, 1000, 52, 68, 1000, 104, 136, 1], [3, 1000, 4, 4, 1000, 8, 8, 0], [4, 1000, 4, 4, 1000, 8, 8, 0], [5, 1000, 4, 4, 1000, 8, 8, 0], [6, 1000, 52, 68, 1000, 104, 136, 1], [7, 1000, 52, 68, 1000, 104, 136, 1], [8, 1000, 4, 4, 1000, 8, 8, 0], [9, 1000, 4, 4, 1000, 8, 8, 0]]
[[0, 1000, 5, 5, 1000, 10, 10, 0], [1, 1000, 36, 60, 1000, 72, 120, 1], [2, 1000, 36, 60, 1000, 72, 120, 1], [3, 1000, 5, 5, 1000, 10, 10, 0], [4, 1000, 36, 60, 1000, 72, 120, 1], [5, 1000, 5, 5, 1000, 10, 10, 0], [6, 1000, 36, 60, 1000, 72, 120, 1], [7, 1000, 36, 60, 1000, 72, 120, 1], [8, 1000, 5, 5, 1000, 10, 10, 0], [9, 1000, 36, 60, 1000, 72, 120, 1]]
[[0, 1000, 4, 4, 1000, 8, 8, 0], [1, 1000, 48, 72, 1000, 96, 144, 1], [2, 1000, 48, 72, 1000, 96, 144, 1], [3, 1000, 4, 4, 1000, 8, 8, 0], [4, 1000, 4, 4, 1000, 8, 8, 0], [5, 1000, 4, 4, 1000, 8, 8, 0], [6, 1000, 48, 72, 1000, 96, 144, 1], [7, 1000, 4, 4, 1000, 8, 8, 0], [8, 1000, 48, 72, 1000, 96, 144, 1], [9, 1000, 48, 72, 1000, 96, 144, 1]]
[[0, 1000, 65, 90, 1000, 130, 180, 1], [1, 1000, 65, 90, 1000, 130, 180, 1], [2, 1000, 65, 90, 1000, 130, 180, 1], [3, 1000, 3, 3, 1000, 6, 6, 0], [4, 1000, 3, 3, 1000, 6, 6, 0], [5, 1000, 3, 3, 1000, 6, 6, 0], [6, 1000, 65, 90, 1000, 130, 180, 1], [7, 1000, 3, 3, 1000, 6, 6, 0], [8, 1000, 3, 3, 1000, 6, 6, 0], [9, 1000, 3, 3, 1000, 6, 6, 0]]
[[0, 1000, 4, 4, 1000, 8, 8, 0], [1, 1000, 56, 72, 1000, 112, 144, 1], [2, 1000, 4, 4, 1000, 8, 8, 0], [3, 1000, 56, 72, 1000, 112, 144, 1], [4, 1000, 4, 4, 1000, 8, 8, 0], [5, 1000, 56, 72, 1000, 112, 144, 1], [6, 1000, 56, 72, 1000, 112, 144, 1], [7, 1000, 4, 4, 1000, 8, 8, 0], [8, 1000, 4, 4, 1000, 8, 8, 0], [9, 1000, 56, 72, 1000, 112, 144, 1]]
[[0, 1000, 30, 47, 1000, 60, 94, 1], [1, 1000, 30, 47, 1000, 60, 94, 1], [2, 1000, 30, 47, 1000, 60, 94, 1], [3, 1000, 30, 47, 1000, 60, 94, 1], [4, 1000, 10, 10, 1000, 20, 20, 0], [5, 1000, 30, 47, 1000, 60, 94, 1], [6, 1000, 30, 47, 1000, 60, 94, 1], [7, 1000, 30, 47, 1000, 60, 94, 1], [8, 1000, 30, 47, 1000, 60, 94, 1], [9, 1000, 10, 10, 1000, 20, 20, 0]]
[[0, 1000, 6, 6, 1000, 12, 12, 0], [1, 1000, 37, 54, 1000, 74, 108, 1], [2, 1000, 37, 54, 1000, 74, 108, 1], [3, 1000, 37, 54, 1000, 74, 108, 1], [4, 1000, 6, 6, 1000, 12, 12, 0], [5, 1000, 37, 54, 1000, 74, 108, 1], [6, 1000, 37, 54, 1000, 74, 108, 1], [7, 1000, 37, 54, 1000, 74, 108, 1], [8, 1000, 37, 54, 1000, 74, 108, 1], [9, 1000, 6, 6, 1000, 12, 12, 0]]
[[0, 1000, 2, 2, 1000, 4, 4, 0], [1, 1000, 2, 2, 1000, 4, 4, 0], [2, 1000, 2, 2, 1000, 4, 4, 0], [3, 1000, 93, 126, 1000, 186, 252, 1], [4, 1000, 2, 2, 1000, 4, 4, 0], [5, 1000, 2, 2, 1000, 4, 4, 0], [6, 1000, 93, 126, 1000, 186, 252, 1], [7, 1000, 2, 2, 1000, 4, 4, 0], [8, 1000, 2, 2, 1000, 4, 4, 0], [9, 1000, 93, 126, 1000, 186, 252, 1]]
[[0, 1000, 2, 2, 1000, 4, 4, 0], [1, 1000, 2, 2, 1000, 4, 4, 0], [2, 1000, 100, 126, 1000, 200, 252, 1], [3, 1000, 2, 2, 1000, 4, 4, 0], [4, 1000, 2, 2, 1000, 4, 4, 0], [5, 1000, 100, 126, 1000, 200, 252, 1], [6, 1000, 100, 126, 1000, 200, 252, 1], [7, 1000, 2, 2, 1000, 4, 4, 0], [8, 1000, 2, 2, 1000, 4, 4, 0], [9, 1000, 2, 2, 1000, 4, 4, 0]]
[[0, 1000, 43, 66, 1000, 86, 132, 1], [1, 1000, 43, 66, 1000, 86, 132, 1], [2, 1000, 5, 5, 1000, 10, 10, 0], [3, 1000, 43, 66, 1000, 86, 132, 1], [4, 1000, 5, 5, 1000, 10, 10, 0], [5, 1000, 43, 66, 1000, 86, 132, 1], [6, 1000, 5, 5, 1000, 10, 10, 0], [7, 1000, 43, 66, 1000, 86, 132, 1], [8, 1000, 5, 5, 1000, 10, 10, 0], [9, 1000, 43, 66, 1000, 86, 132, 1]]
[[0, 1000, 56, 80, 1000, 112, 160, 1], [1, 1000, 4, 4, 1000, 8, 8, 0], [2, 1000, 56, 80, 1000, 112, 160, 1], [3, 1000, 4, 4, 1000, 8, 8, 0], [4, 1000, 56, 80, 1000, 112, 160, 1], [5, 1000, 4, 4, 1000, 8, 8, 0], [6, 1000, 4, 4, 1000, 8, 8, 0], [7, 1000, 56, 80, 1000, 112, 160, 1], [8, 1000, 4, 4, 1000, 8, 8, 0], [9, 1000, 56, 80, 1000, 112, 160, 1]]
[[0, 1000, 75, 100, 1000, 150, 200, 1], [1, 1000, 75, 100, 1000, 150, 200, 1], [2, 1000, 3, 3, 1000, 6, 6, 0], [3, 1000, 75, 100, 1000, 150, 200, 1], [4, 1000, 3, 3, 1000, 6, 6, 0], [5, 1000, 3, 3, 1000, 6, 6, 0], [6, 1000, 75, 100, 1000, 150, 200, 1], [7, 1000, 3, 3, 1000, 6, 6, 0], [8, 1000, 3, 3, 1000, 6, 6, 0], [9, 1000, 3, 3, 1000, 6, 6, 0]]
[[0, 1000, 3, 3, 1000, 6, 6, 0], [1, 1000, 3, 3, 1000, 6, 6, 0], [2, 1000, 3, 3, 1000, 6, 6, 0], [3, 1000, 3, 3, 1000, 6, 6, 0], [4, 1000, 80, 100, 1000, 160, 200, 1], [5, 1000, 80, 100, 1000, 160, 200, 1], [6, 1000, 80, 100, 1000, 160, 200, 1], [7, 1000, 3, 3, 1000, 6, 6, 0], [8, 1000, 80, 100, 1000, 160, 200, 1], [9, 1000, 3, 3, 1000, 6, 6, 0]]
[[0, 1000, 2, 2, 1000, 4, 4, 0], [1, 1000, 86, 140, 1000, 172, 280, 1], [2, 1000, 2, 2, 1000, 4, 4, 0], [3, 1000, 2, 2, 1000, 4, 4, 0], [4, 1000, 2, 2, 1000, 4, 4, 0], [5, 1000, 2, 2, 1000, 4, 4, 0], [6, 1000, 86, 140, 1000, 172, 280, 1], [7, 1000, 2, 2, 1000, 4, 4, 0], [8, 1000, 2, 2, 1000, 4, 4, 0], [9, 1000, 86, 140, 1000, 172, 280, 1]]
[[0, 1000, 5, 5, 1000, 10, 10, 0], [1, 1000, 46, 70, 1000, 92, 140, 1], [2, 1000, 46, 70, 1000, 92, 140, 1], [3, 1000, 46, 70, 1000, 92, 140, 1], [4, 1000, 46, 70, 1000, 92, 140, 1], [5, 1000, 46, 70, 1000, 92, 140, 1], [6, 1000, 5, 5, 1000, 10, 10, 0], [7, 1000, 5, 5, 1000, 10, 10, 0], [8, 1000, 5, 5, 1000, 10, 10, 0], [9, 1000, 46, 70, 1000, 92, 140, 1]]
[[0, 1000, 5, 5, 1000, 10, 10, 0], [1, 1000, 50, 70, 1000, 100, 140, 1], [2, 1000, 5, 5, 1000, 10, 10, 0], [3, 1000, 50, 70, 1000, 100, 140, 1], [4, 1000, 5, 5, 1000, 10, 10, 0], [5, 1000, 5, 5, 1000, 10, 10, 0], [6, 1000, 50, 70, 1000, 100, 140, 1], [7, 1000, 50, 70, 1000, 100, 140, 1], [8, 1000, 50, 70, 1000, 100, 140, 1], [9, 1000, 50, 70, 1000, 100, 140, 1]]
[[0, 1000, 5, 5, 1000, 10, 10, 0], [1, 1000, 53, 70, 1000, 106, 140, 1], [2, 1000, 53, 70, 1000, 106, 140, 1], [3, 1000, 5, 5, 1000, 10, 10, 0], [4, 1000, 53, 70, 1000, 106, 140, 1], [5, 1000, 5, 5, 1000, 10, 10, 0], [6, 1000, 5, 5, 1000, 10, 10, 0], [7, 1000, 53, 70, 1000, 106, 140, 1], [8, 1000, 53, 70, 1000, 106, 140, 1], [9, 1000, 53, 70, 1000, 106, 140, 1]]
[[0, 1000, 40, 62, 1000, 80, 124, 1], [1, 1000, 40, 62, 1000, 80, 124, 1], [2, 1000, 40, 62, 1000, 80, 124, 1], [3, 1000, 40, 62, 1000, 80, 124, 1], [4, 1000, 6, 6, 1000, 12, 12, 0], [5, 1000, 40, 62, 1000, 80, 124, 1], [6, 1000, 6, 6, 1000, 12, 12, 0], [7, 1000, 40, 62, 1000, 80, 124, 1], [8, 1000, 6, 6, 1000, 12, 12, 0], [9, 1000, 40, 62, 1000, 80, 124, 1]]
[[0, 1000, 4, 4, 1000, 8, 8, 0], [1, 1000, 4, 4, 1000, 8, 8, 0], [2, 1000, 60, 88, 1000, 120, 176, 1], [3, 1000, 60, 88, 1000, 120, 176, 1], [4, 1000, 4, 4, 1000, 8, 8, 0], [5, 1000, 60, 88, 1000, 120, 176, 1], [6, 1000, 4, 4, 1000, 8, 8, 0], [7, 1000, 4, 4, 1000, 8, 8, 0], [8, 1000, 60, 88, 1000, 120, 176, 1], [9, 1000, 60, 88, 1000, 120, 176, 1]]
[[0, 1000, 5, 5, 1000, 10, 10, 0], [1, 1000, 5, 5, 1000, 10, 10, 0], [2, 1000, 53, 73, 1000, 106, 146, 1], [3, 1000, 5, 5, 1000, 10, 10, 0], [4, 1000, 53, 73, 1000, 106, 146, 1], [5, 1000, 53, 73, 1000, 106, 146, 1], [6, 1000, 53, 73, 1000, 106, 146, 1], [7, 1000, 53, 73, 1000, 106, 146, 1], [8, 1000, 53, 73, 1000, 106, 146, 1], [9, 1000, 5, 5, 1000, 10, 10, 0]]
[[0, 1000, 68, 88, 1000, 136, 176, 1], [1, 1000, 4, 4, 1000, 8, 8, 0], [2, 1000, 68, 88, 1000, 136, 176, 1], [3, 1000, 68, 88, 1000, 136, 176, 1], [4, 1000, 4, 4, 1000, 8, 8, 0], [5, 1000, 4, 4, 1000, 8, 8, 0], [6, 1000, 68, 88, 1000, 136, 176, 1], [7, 1000, 4, 4, 1000, 8, 8, 0], [8, 1000, 68, 88, 1000, 136, 176, 1], [9, 1000, 4, 4, 1000, 8, 8, 0]]
[[0, 1000, 3, 3, 1000, 6, 6, 0], [1, 1000, 3, 3, 1000, 6, 6, 0], [2, 1000, 3, 3, 1000, 6, 6, 0], [3, 1000, 3, 3, 1000, 6, 6, 0], [4, 1000, 70, 115, 1000, 140, 230, 1], [5, 1000, 3, 3, 1000, 6, 6, 0], [6, 1000, 3, 3, 1000, 6, 6, 0], [7, 1000, 70, 115, 1000, 140, 230, 1], [8, 1000, 70, 115, 1000, 140, 230, 1], [9, 1000, 70, 115, 1000, 140, 230, 1]]
[[0, 1000, 3, 3, 1000, 6, 6, 0], [1, 1000, 3, 3, 1000, 6, 6, 0], [2, 1000, 75, 115, 1000, 150, 230, 1], [3, 1000, 75, 115, 1000, 150, 230, 1], [4, 1000, 3, 3, 1000, 6, 6, 0], [5, 1000, 3, 3, 1000, 6, 6, 0], [6, 1000, 3, 3, 1000, 6, 6, 0], [7, 1000, 75, 115, 1000, 150, 230, 1], [8, 1000, 75, 115, 1000, 150, 230, 1], [9, 1000, 3, 3, 1000, 6, 6, 0]]
[[0, 1000, 2, 2, 1000, 4, 4, 0], [1, 1000, 106, 153, 1000, 212, 306, 1], [2, 1000, 106, 153, 1000, 212, 306, 1], [3, 1000, 106, 153, 1000, 212, 306, 1], [4, 1000, 2, 2, 1000, 4, 4, 0], [5, 1000, 2, 2, 1000, 4, 4, 0], [6, 1000, 2, 2, 1000, 4, 4, 0], [7, 1000, 2, 2, 1000, 4, 4, 0], [8, 1000, 2, 2, 1000, 4, 4, 0], [9, 1000, 2, 2, 1000, 4, 4, 0]]
[[0, 1000, 85, 115, 1000, 170, 230, 1], [1, 1000, 85, 115, 1000, 170, 230, 1], [2, 1000, 3, 3, 1000, 6, 6, 0], [3, 1000, 85, 115, 1000, 170, 230, 1], [4, 1000, 3, 3, 1000, 6, 6, 0], [5, 1000, 3, 3, 1000, 6, 6, 0], [6, 1000, 3, 3, 1000, 6, 6, 0], [7, 1000, 3, 3, 1000, 6, 6, 0], [8, 1000, 85, 115, 1000, 170, 230, 1], [9, 1000, 3, 3, 1000, 6, 6, 0]]
